action step time valid done rdy ack
reciever 2036 6256.868777532798 1 1 0 0
sender 2037 6257.190949559808 1 1 1 0
consumer 2038 6260.620897740843 1 0 1 0
reciever 2039 6260.725542534348 1 0 1 1
sender 2040 6260.979051422653 1 0 0 1
consumer 2041 6264.1504242141555 1 1 0 1
reciever 2042 6264.238397341809 1 1 0 0
sender 2043 6264.7324076224 1 1 1 0
consumer 2044 6282.229057367374 1 0 1 0
reciever 2045 6283.348805277732 1 0 1 1
sender 2046 6284.415935046188 1 0 0 1
consumer 2047 6286.552193783694 1 1 0 1
reciever 2048 6286.724246834285 1 1 0 0
producer 2049 6287.35638776696 0 1 0 0
consumer 2050 6288.68413334024 0 0 0 0
producer 2051 6293.519606721167 1 0 0 0
sender 2052 6294.935244930874 1 0 1 0
reciever 2053 6297.839996014343 1 0 1 1
sender 2054 6299.905076149274 1 0 0 1
consumer 2055 6300.183999751458 1 1 0 1
reciever 2056 6301.013645671726 1 1 0 0
producer 2057 6301.036458971649 0 1 0 0
consumer 2058 6305.631658386393 0 0 0 0
producer 2059 6311.678999952812 1 0 0 0
sender 2060 6312.0272012330215 1 0 1 0
reciever 2061 6313.56587572062 1 0 1 1
sender 2062 6314.52051370664 1 0 0 1
producer 2063 6315.2231911986055 0 0 0 1
producer 2064 6317.688187459694 1 0 0 1
producer 2065 6329.65489969708 0 0 0 1
consumer 2066 6337.026451993866 0 1 0 1
reciever 2067 6337.439159290829 0 1 0 0
consumer 2068 6349.171154413062 0 0 0 0
producer 2069 6397.741307166719 1 0 0 0
sender 2070 6398.481130381169 1 0 1 0
reciever 2071 6400.046076830165 1 0 1 1
sender 2072 6400.191589246328 1 0 0 1
producer 2073 6400.84202696945 0 0 0 1
consumer 2074 6411.783870618959 0 1 0 1
reciever 2075 6411.956030453665 0 1 0 0
consumer 2076 6412.30341767317 0 0 0 0
producer 2077 6414.604847545121 1 0 0 0
sender 2078 6415.550464714404 1 0 1 0
reciever 2079 6416.408381452715 1 0 1 1
sender 2080 6416.918721425987 1 0 0 1
consumer 2081 6422.941680739503 1 1 0 1
producer 2082 6424.085571785746 0 1 0 1
reciever 2083 6427.061031453885 0 1 0 0
consumer 2084 6440.9967782301665 0 0 0 0
producer 2085 6468.913984017829 1 0 0 0
sender 2086 6469.524778380287 1 0 1 0
reciever 2087 6471.174329813703 1 0 1 1
sender 2088 6471.416990201086 1 0 0 1
producer 2089 6473.3588504359595 0 0 0 1
consumer 2090 6475.435478078008 0 1 0 1
reciever 2091 6475.471735755422 0 1 0 0
consumer 2092 6481.35653925689 0 0 0 0
producer 2093 6516.312397499999 1 0 0 0
sender 2094 6517.859660002763 1 0 1 0
reciever 2095 6518.881024473237 1 0 1 1
sender 2096 6519.231750044361 1 0 0 1
producer 2097 6523.509955614913 0 0 0 1
producer 2098 6543.583837504738 1 0 0 1
consumer 2099 6547.910985638999 1 1 0 1
reciever 2100 6547.916125302004 1 1 0 0
sender 2101 6547.991509156274 1 1 1 0
consumer 2102 6549.401636838381 1 0 1 0
reciever 2103 6550.467491938434 1 0 1 1
consumer 2104 6551.054868811691 1 1 1 1
sender 2105 6552.7218828558425 1 1 0 1
reciever 2106 6554.8882611376 1 1 0 0
consumer 2107 6555.734020311425 1 0 0 0
sender 2108 6555.7656644325525 1 0 1 0
reciever 2109 6556.131565055141 1 0 1 1
sender 2110 6556.510806593012 1 0 0 1
producer 2111 6557.849124916493 0 0 0 1
consumer 2112 6561.950933757389 0 1 0 1
reciever 2113 6563.348582360638 0 1 0 0
consumer 2114 6565.591268820263 0 0 0 0
producer 2115 6567.91716631388 1 0 0 0
sender 2116 6568.633933612157 1 0 1 0
reciever 2117 6568.835414033976 1 0 1 1
sender 2118 6569.491373086891 1 0 0 1
consumer 2119 6577.831983706005 1 1 0 1
reciever 2120 6577.922474774457 1 1 0 0
sender 2121 6578.157244674422 1 1 1 0
consumer 2122 6579.587392794566 1 0 1 0
reciever 2123 6581.08072861392 1 0 1 1
sender 2124 6583.527372994558 1 0 0 1
producer 2125 6586.520860130723 0 0 0 1
producer 2126 6598.4403438291665 1 0 0 1
consumer 2127 6598.888202599802 1 1 0 1
reciever 2128 6600.330328596073 1 1 0 0
sender 2129 6603.3778128045315 1 1 1 0
consumer 2130 6619.231569384686 1 0 1 0
reciever 2131 6619.780676187537 1 0 1 1
sender 2132 6620.727782280367 1 0 0 1
producer 2133 6626.324009791557 0 0 0 1
consumer 2134 6627.361556015768 0 1 0 1
reciever 2135 6627.492743208388 0 1 0 0
producer 2136 6628.12060108786 1 1 0 0
sender 2137 6629.935140114095 1 1 1 0
consumer 2138 6630.311738734557 1 0 1 0
reciever 2139 6630.503908216555 1 0 1 1
sender 2140 6631.06655939617 1 0 0 1
producer 2141 6635.066013104744 0 0 0 1
consumer 2142 6635.738696982174 0 1 0 1
reciever 2143 6635.86422834623 0 1 0 0
consumer 2144 6641.393204434951 0 0 0 0
producer 2145 6648.4374767934005 1 0 0 0
sender 2146 6648.9220630921545 1 0 1 0
reciever 2147 6649.104009122257 1 0 1 1
sender 2148 6651.310772356812 1 0 0 1
producer 2149 6651.600476040516 0 0 0 1
producer 2150 6662.060191485806 1 0 0 1
producer 2151 6662.220292869035 0 0 0 1
consumer 2152 6663.645703787725 0 1 0 1
reciever 2153 6664.094363835004 0 1 0 0
producer 2154 6664.9777876652115 1 1 0 0
sender 2155 6666.311414808489 1 1 1 0
consumer 2156 6669.685813483713 1 0 1 0
reciever 2157 6670.02592559398 1 0 1 1
sender 2158 6671.235209599038 1 0 0 1
consumer 2159 6684.463912470901 1 1 0 1
reciever 2160 6684.876251145674 1 1 0 0
sender 2161 6685.240596073387 1 1 1 0
consumer 2162 6696.140318531702 1 0 1 0
reciever 2163 6696.92579376141 1 0 1 1
sender 2164 6697.597286866152 1 0 0 1
consumer 2165 6706.084336856196 1 1 0 1
reciever 2166 6707.590639702275 1 1 0 0
sender 2167 6708.054035975907 1 1 1 0
consumer 2168 6714.78249885576 1 0 1 0
reciever 2169 6718.227620819003 1 0 1 1
sender 2170 6718.276980910827 1 0 0 1
consumer 2171 6727.619571991252 1 1 0 1
producer 2172 6729.323397065606 0 1 0 1
reciever 2173 6729.60670945269 0 1 0 0
consumer 2174 6741.131984763123 0 0 0 0
producer 2175 6762.012293935354 1 0 0 0
producer 2176 6762.368277820622 0 0 0 0
producer 2177 6765.442059004341 1 0 0 0
sender 2178 6766.924754160068 1 0 1 0
reciever 2179 6767.311721678121 1 0 1 1
sender 2180 6768.7532412030205 1 0 0 1
producer 2181 6775.86867290953 0 0 0 1
consumer 2182 6779.162176923894 0 1 0 1
reciever 2183 6780.274188957992 0 1 0 0
producer 2184 6782.359592722211 1 1 0 0
sender 2185 6783.05734770064 1 1 1 0
consumer 2186 6784.141937559389 1 0 1 0
reciever 2187 6785.446757685388 1 0 1 1
sender 2188 6785.678514383784 1 0 0 1
producer 2189 6787.005468413222 0 0 0 1
consumer 2190 6794.897256181472 0 1 0 1
reciever 2191 6796.7047184888615 0 1 0 0
consumer 2192 6800.2492728092675 0 0 0 0
producer 2193 6804.040991840203 1 0 0 0
sender 2194 6805.636394479409 1 0 1 0
reciever 2195 6806.739522626477 1 0 1 1
sender 2196 6806.878051766358 1 0 0 1
consumer 2197 6810.412880039473 1 1 0 1
producer 2198 6811.093117409926 0 1 0 1
reciever 2199 6811.434963746193 0 1 0 0
consumer 2200 6816.318004311322 0 0 0 0
producer 2201 6816.761427261339 1 0 0 0
sender 2202 6818.492178633243 1 0 1 0
[Fault] 2203 6818.592137819402 0 0 1 0
reciever 2204 6819.488059833704 0 0 1 1
sender 2205 6822.311740344992 0 0 0 1
producer 2206 6830.380196928311 1 0 0 1
producer 2207 6841.839688517296 0 0 0 1
producer 2208 6843.40325351468 1 0 0 1
consumer 2209 6850.707614618747 1 1 0 1
reciever 2210 6852.608426400389 1 1 0 0
sender 2211 6852.68593528839 1 1 1 0
consumer 2212 6854.201749224883 1 0 1 0
reciever 2213 6854.227609258673 1 0 1 1
sender 2214 6855.437410170468 1 0 0 1
producer 2215 6856.805606038698 0 0 0 1
consumer 2216 6858.300294544332 0 1 0 1
reciever 2217 6859.269443865801 0 1 0 0
producer 2218 6862.494219445888 1 1 0 0
sender 2219 6863.051248101876 1 1 1 0
consumer 2220 6879.036044381044 1 0 1 0
reciever 2221 6880.276762380847 1 0 1 1
sender 2222 6880.291779364401 1 0 0 1
producer 2223 6886.49209621528 0 0 0 1
consumer 2224 6889.129145682221 0 1 0 1
reciever 2225 6889.664004119981 0 1 0 0
consumer 2226 6889.829529305994 0 0 0 0
producer 2227 6897.77313727102 1 0 0 0
sender 2228 6898.1443701354565 1 0 1 0
reciever 2229 6898.448240848103 1 0 1 1
sender 2230 6898.9477968210085 1 0 0 1
consumer 2231 6904.611036556675 1 1 0 1
reciever 2232 6906.489549387405 1 1 0 0
sender 2233 6906.696161389891 1 1 1 0
consumer 2234 6915.818171633724 1 0 1 0
reciever 2235 6916.16158971026 1 0 1 1
sender 2236 6916.42121121194 1 0 0 1
consumer 2237 6920.481815147153 1 1 0 1
reciever 2238 6921.385563594357 1 1 0 0
sender 2239 6921.786035709457 1 1 1 0
consumer 2240 6924.350903913284 1 0 1 0
reciever 2241 6924.6220462641095 1 0 1 1
sender 2242 6924.955943573545 1 0 0 1
producer 2243 6928.620871795391 0 0 0 1
consumer 2244 6928.937437127584 0 1 0 1
reciever 2245 6931.999460882309 0 1 0 0
consumer 2246 6945.73492577044 0 0 0 0
producer 2247 6948.151026564673 1 0 0 0
sender 2248 6948.2690642790385 1 0 1 0
reciever 2249 6948.3470484106265 1 0 1 1
consumer 2250 6950.065655129066 1 1 1 1
sender 2251 6950.3036048275735 1 1 0 1
reciever 2252 6950.609018833057 1 1 0 0
sender 2253 6950.897784912566 1 1 1 0
consumer 2254 6953.190004336203 1 0 1 0
reciever 2255 6953.413199130933 1 0 1 1
sender 2256 6956.477678505442 1 0 0 1
consumer 2257 6957.316164789392 1 1 0 1
reciever 2258 6957.399198111327 1 1 0 0
sender 2259 6959.473802344748 1 1 1 0
consumer 2260 6959.575790147972 1 0 1 0
reciever 2261 6960.07853764456 1 0 1 1
sender 2262 6960.201541334959 1 0 0 1
consumer 2263 6967.215998504424 1 1 0 1
reciever 2264 6967.220710551086 1 1 0 0
sender 2265 6967.474704773956 1 1 1 0
consumer 2266 6990.61736845424 1 0 1 0
reciever 2267 6991.461674325103 1 0 1 1
sender 2268 6992.214684407861 1 0 0 1
consumer 2269 6996.693339068002 1 1 0 1
reciever 2270 6996.840601231969 1 1 0 0
sender 2271 6998.78685118665 1 1 1 0
consumer 2272 7013.793052544545 1 0 1 0
reciever 2273 7016.652270925419 1 0 1 1
[Fault] 2274 7017.261342671093 0 0 1 1
sender 2275 7017.638705059494 0 0 0 1
consumer 2276 7026.308037567685 0 1 0 1
producer 2277 7027.522540082102 1 1 0 1
reciever 2278 7029.107383762162 1 1 0 0
sender 2279 7032.992455406833 1 1 1 0
consumer 2280 7048.706066867561 1 0 1 0
reciever 2281 7048.892365728823 1 0 1 1
sender 2282 7049.923900306105 1 0 0 1
producer 2283 7050.042024045017 0 0 0 1
consumer 2284 7059.560484594933 0 1 0 1
reciever 2285 7059.874821937189 0 1 0 0
consumer 2286 7076.654245559163 0 0 0 0
producer 2287 7076.998099752115 1 0 0 0
sender 2288 7078.473353520654 1 0 1 0
reciever 2289 7080.915774113273 1 0 1 1
sender 2290 7082.236872653802 1 0 0 1
producer 2291 7083.859704657399 0 0 0 1
consumer 2292 7090.573338739506 0 1 0 1
reciever 2293 7090.646630786184 0 1 0 0
consumer 2294 7094.3478885680315 0 0 0 0
producer 2295 7095.536422622165 1 0 0 0
sender 2296 7097.840643026777 1 0 1 0
reciever 2297 7098.326726023024 1 0 1 1
sender 2298 7098.589492420484 1 0 0 1
producer 2299 7099.764790376291 0 0 0 1
producer 2300 7105.8656950205195 1 0 0 1
consumer 2301 7109.23316557371 1 1 0 1
reciever 2302 7109.243553009016 1 1 0 0
sender 2303 7110.144159425426 1 1 1 0
consumer 2304 7125.4588600060215 1 0 1 0
reciever 2305 7126.560977211939 1 0 1 1
sender 2306 7127.959898193863 1 0 0 1
consumer 2307 7135.074172355618 1 1 0 1
reciever 2308 7136.798187133583 1 1 0 0
sender 2309 7137.499561652718 1 1 1 0
consumer 2310 7138.60950778739 1 0 1 0
reciever 2311 7139.5655541368915 1 0 1 1
sender 2312 7139.712765595449 1 0 0 1
producer 2313 7140.483092683748 0 0 0 1
consumer 2314 7147.510375972749 0 1 0 1
producer 2315 7147.522475916729 1 1 0 1
reciever 2316 7148.190357751056 1 1 0 0
sender 2317 7151.48400082662 1 1 1 0
[Fault] 2318 7164.374287322999 0 1 1 0
consumer 2319 7171.909234850344 0 0 1 0
reciever 2320 7172.538452858722 0 0 1 1
sender 2321 7173.114145180694 0 0 0 1
producer 2322 7179.776055147854 1 0 0 1
consumer 2323 7179.8027362023395 1 1 0 1
reciever 2324 7180.598505498046 1 1 0 0
sender 2325 7180.607514963327 1 1 1 0
[Fault] 2326 7208.545113864415 0 1 1 0
consumer 2327 7210.0711044463 0 0 1 0
reciever 2328 7210.116796128906 0 0 1 1
sender 2329 7211.61614900451 0 0 0 1
producer 2330 7212.718191255906 1 0 0 1
producer 2331 7215.5438098782715 0 0 0 1
consumer 2332 7215.572640457168 0 1 0 1
reciever 2333 7215.601168398932 0 1 0 0
consumer 2334 7231.950084362346 0 0 0 0
producer 2335 7234.597729734432 1 0 0 0
sender 2336 7236.032160912785 1 0 1 0
reciever 2337 7238.9191882352525 1 0 1 1
sender 2338 7239.027070463304 1 0 0 1
consumer 2339 7239.028568776016 1 1 0 1
reciever 2340 7239.539896217369 1 1 0 0
sender 2341 7240.092303086428 1 1 1 0
consumer 2342 7245.640724717418 1 0 1 0
reciever 2343 7247.3661539623345 1 0 1 1
sender 2344 7248.28702935518 1 0 0 1
producer 2345 7254.3286993853 0 0 0 1
producer 2346 7262.179941613327 1 0 0 1
producer 2347 7262.753193326648 0 0 0 1
consumer 2348 7265.255563396112 0 1 0 1
reciever 2349 7265.574113566617 0 1 0 0
producer 2350 7276.18632438231 1 1 0 0
sender 2351 7276.4893769064465 1 1 1 0
consumer 2352 7276.500911659949 1 0 1 0
reciever 2353 7276.931826319085 1 0 1 1
sender 2354 7279.55310546854 1 0 0 1
consumer 2355 7280.663990624567 1 1 0 1
reciever 2356 7280.793209434363 1 1 0 0
sender 2357 7283.7413872218485 1 1 1 0
consumer 2358 7290.9942731447645 1 0 1 0
reciever 2359 7291.061441123418 1 0 1 1
sender 2360 7291.800319031575 1 0 0 1
consumer 2361 7294.157444524468 1 1 0 1
reciever 2362 7295.899713084297 1 1 0 0
sender 2363 7296.113144241534 1 1 1 0
consumer 2364 7316.671657821304 1 0 1 0
reciever 2365 7317.032932738461 1 0 1 1
sender 2366 7319.028940845583 1 0 0 1
consumer 2367 7319.209530079318 1 1 0 1
reciever 2368 7319.308407396027 1 1 0 0
sender 2369 7319.345217723152 1 1 1 0
consumer 2370 7334.499103526321 1 0 1 0
reciever 2371 7335.729081739293 1 0 1 1
sender 2372 7336.568528526217 1 0 0 1
consumer 2373 7342.196678039437 1 1 0 1
producer 2374 7342.725351880619 0 1 0 1
reciever 2375 7343.228348425427 0 1 0 0
consumer 2376 7345.349765327088 0 0 0 0
producer 2377 7365.713238538506 1 0 0 0
sender 2378 7367.521131479026 1 0 1 0
reciever 2379 7368.315953446722 1 0 1 1
sender 2380 7368.516265604424 1 0 0 1
producer 2381 7372.3509400003695 0 0 0 1
producer 2382 7372.472065648212 1 0 0 1
producer 2383 7377.266495923881 0 0 0 1
producer 2384 7385.625277175133 1 0 0 1
producer 2385 7387.5085429693145 0 0 0 1
producer 2386 7390.057034133891 1 0 0 1
producer 2387 7393.048186013788 0 0 0 1
producer 2388 7398.103316696214 1 0 0 1
consumer 2389 7408.072601690272 1 1 0 1
reciever 2390 7408.661419904949 1 1 0 0
sender 2391 7411.076501109181 1 1 1 0
consumer 2392 7413.20971111523 1 0 1 0
reciever 2393 7414.119610235111 1 0 1 1
sender 2394 7414.411736316689 1 0 0 1
consumer 2395 7426.222667892003 1 1 0 1
reciever 2396 7427.007474502535 1 1 0 0
sender 2397 7427.024644021787 1 1 1 0
consumer 2398 7452.586569654348 1 0 1 0
reciever 2399 7454.691527032461 1 0 1 1
sender 2400 7454.747954717411 1 0 0 1
consumer 2401 7468.137252062395 1 1 0 1
reciever 2402 7469.1820577877115 1 1 0 0
sender 2403 7469.306222836707 1 1 1 0
consumer 2404 7470.030064177855 1 0 1 0
reciever 2405 7470.122870536217 1 0 1 1
sender 2406 7470.5863080812005 1 0 0 1
producer 2407 7471.293907937209 0 0 0 1
consumer 2408 7472.155940134886 0 1 0 1
reciever 2409 7476.90134617276 0 1 0 0
producer 2410 7480.059135193671 1 1 0 0
sender 2411 7480.206972922335 1 1 1 0
consumer 2412 7481.167495834555 1 0 1 0
reciever 2413 7481.247972275518 1 0 1 1
sender 2414 7481.7880012169235 1 0 0 1
producer 2415 7499.974035331793 0 0 0 1
consumer 2416 7504.627455327987 0 1 0 1
reciever 2417 7505.8747638838395 0 1 0 0
producer 2418 7506.485592594428 1 1 0 0
sender 2419 7507.287785818811 1 1 1 0
consumer 2420 7516.389887703899 1 0 1 0
reciever 2421 7517.716537801371 1 0 1 1
sender 2422 7518.015239332709 1 0 0 1
consumer 2423 7527.791012158794 1 1 0 1
reciever 2424 7529.239156916921 1 1 0 0
sender 2425 7530.002475669514 1 1 1 0
consumer 2426 7538.177006276598 1 0 1 0
reciever 2427 7538.858840236476 1 0 1 1
sender 2428 7540.192233590573 1 0 0 1
producer 2429 7550.620474189111 0 0 0 1
producer 2430 7557.992967796507 1 0 0 1
producer 2431 7560.909943246155 0 0 0 1
producer 2432 7564.170754093397 1 0 0 1
consumer 2433 7568.505638639608 1 1 0 1
reciever 2434 7570.903198792415 1 1 0 0
sender 2435 7571.462592907237 1 1 1 0
consumer 2436 7595.614276001328 1 0 1 0
reciever 2437 7596.349806405009 1 0 1 1
sender 2438 7596.517310015944 1 0 0 1
producer 2439 7600.121657068241 0 0 0 1
producer 2440 7611.661673584635 1 0 0 1
producer 2441 7626.027622991244 0 0 0 1
producer 2442 7630.1422367637615 1 0 0 1
producer 2443 7642.48097870463 0 0 0 1
producer 2444 7644.627154980581 1 0 0 1
consumer 2445 7650.784605623296 1 1 0 1
reciever 2446 7650.991343672638 1 1 0 0
sender 2447 7652.433645237104 1 1 1 0
consumer 2448 7665.480652823382 1 0 1 0
reciever 2449 7666.898985716811 1 0 1 1
consumer 2450 7667.327600487657 1 1 1 1
sender 2451 7669.423536204459 1 1 0 1
reciever 2452 7669.820591412709 1 1 0 0
sender 2453 7670.121096266223 1 1 1 0
consumer 2454 7682.532540051156 1 0 1 0
reciever 2455 7686.628503082865 1 0 1 1
sender 2456 7686.781173040414 1 0 0 1
consumer 2457 7686.793499080811 1 1 0 1
reciever 2458 7688.545344690757 1 1 0 0
sender 2459 7688.609167755581 1 1 1 0
consumer 2460 7693.093123419059 1 0 1 0
reciever 2461 7693.484491139037 1 0 1 1
sender 2462 7693.529008445112 1 0 0 1
consumer 2463 7694.443172764184 1 1 0 1
reciever 2464 7698.0595355967125 1 1 0 0
sender 2465 7702.169659039136 1 1 1 0
consumer 2466 7705.536414853964 1 0 1 0
reciever 2467 7706.508250152512 1 0 1 1
sender 2468 7708.508077482277 1 0 0 1
consumer 2469 7709.234411996178 1 1 0 1
reciever 2470 7709.761384976028 1 1 0 0
sender 2471 7710.963908331352 1 1 1 0
consumer 2472 7731.928057981165 1 0 1 0
reciever 2473 7732.078361433148 1 0 1 1
consumer 2474 7732.398217583421 1 1 1 1
sender 2475 7732.602786632501 1 1 0 1
reciever 2476 7734.196005016931 1 1 0 0
sender 2477 7735.111794584265 1 1 1 0
consumer 2478 7747.52623192819 1 0 1 0
reciever 2479 7749.766508610725 1 0 1 1
sender 2480 7749.966793173678 1 0 0 1
producer 2481 7759.293887919906 0 0 0 1
consumer 2482 7761.3140253218835 0 1 0 1
reciever 2483 7763.35530087557 0 1 0 0
consumer 2484 7766.507819821205 0 0 0 0
producer 2485 7789.298620581916 1 0 0 0
sender 2486 7789.483800546401 1 0 1 0
reciever 2487 7790.707064493347 1 0 1 1
consumer 2488 7790.709623583941 1 1 1 1
sender 2489 7790.949210939645 1 1 0 1
reciever 2490 7791.04688523384 1 1 0 0
sender 2491 7791.9082387385915 1 1 1 0
consumer 2492 7812.582686933254 1 0 1 0
reciever 2493 7813.192731754827 1 0 1 1
sender 2494 7813.414988988224 1 0 0 1
producer 2495 7815.710664117109 0 0 0 1
consumer 2496 7828.1541844540125 0 1 0 1
reciever 2497 7828.2026731636315 0 1 0 0
consumer 2498 7835.342067405925 0 0 0 0
producer 2499 7836.706152300662 1 0 0 0
sender 2500 7837.0109272690215 1 0 1 0
reciever 2501 7837.214238405763 1 0 1 1
sender 2502 7837.249709140232 1 0 0 1
producer 2503 7837.974533665156 0 0 0 1
producer 2504 7847.997161863042 1 0 0 1
consumer 2505 7848.248913702735 1 1 0 1
reciever 2506 7848.343074880684 1 1 0 0
sender 2507 7849.952315829255 1 1 1 0
consumer 2508 7851.323105652602 1 0 1 0
reciever 2509 7852.945059469135 1 0 1 1
sender 2510 7853.339678052607 1 0 0 1
consumer 2511 7855.8865689576305 1 1 0 1
reciever 2512 7856.654227432383 1 1 0 0
sender 2513 7857.414770387947 1 1 1 0
consumer 2514 7894.056335784271 1 0 1 0
reciever 2515 7895.526453255045 1 0 1 1
sender 2516 7896.824755940271 1 0 0 1
producer 2517 7898.840284759305 0 0 0 1
consumer 2518 7902.2814092020235 0 1 0 1
reciever 2519 7903.440950641849 0 1 0 0
producer 2520 7912.798881411871 1 1 0 0
producer 2521 7913.474760545824 0 1 0 0
producer 2522 7924.506263140223 1 1 0 0
sender 2523 7925.536871347561 1 1 1 0
consumer 2524 7933.860511982029 1 0 1 0
reciever 2525 7934.1579594283285 1 0 1 1
consumer 2526 7934.204175570339 1 1 1 1
sender 2527 7934.562284206344 1 1 0 1
producer 2528 7934.715428177111 0 1 0 1
reciever 2529 7935.183418176459 0 1 0 0
producer 2530 7937.883568496765 1 1 0 0
